date,O3,NO,NO2,NOx,CO,PM10,station,day_of_week,quarter_num,year
2024-01-26,30.24317041666667,39.794809523809526,52.36607142857143,113.37482142857144,0.34260742857142856,21.6,London Marylebone Road,4,1,2024
2024-01-27,19.050619583333333,34.612575,56.681718749999995,109.75359375,0.35556608333333334,31.6,London Marylebone Road,5,1,2024
2024-01-28,14.14452375,23.189385833333333,46.09921875,81.65578125,0.39728325000000003,23.7,London Marylebone Road,6,1,2024
2024-01-29,12.273555,35.04913,44.7046875,98.45390625,0.3439240833333333,30.7,London Marylebone Road,0,1,2024
2024-01-30,32.9789425,18.220974166666668,36.34546875,64.29984375,0.25321350000000004,12.6,London Marylebone Road,1,1,2024
2024-01-31,29.70989913043478,33.38967869565217,49.76657608695652,100.9633695652174,0.29408704347826087,22.0,London Marylebone Road,2,1,2024
2024-02-01,28.829549583333332,33.87458916666667,55.51828125,107.44265625000001,0.33519258333333335,10.7,London Marylebone Road,3,1,2024
2024-02-02,26.892057500000004,35.2050425,49.4540625,103.41046875,0.33325224999999997,15.8,London Marylebone Road,4,1,2024
2024-02-03,29.120589166666665,26.250467916666665,46.60125,86.859375,0.3230655,10.2,London Marylebone Road,5,1,2024
2024-02-04,35.0744275,17.9923025,33.34921875,60.945,0.28619916666666667,12.3,London Marylebone Road,6,1,2024
2024-02-05,38.4671175,26.536307500000003,38.042812500000004,78.75515625,0.26922125,33.0,London Marylebone Road,0,1,2024
2024-02-06,41.71844541666667,22.815195833333334,33.875156249999996,68.8340625,0.2585494166666667,15.1,London Marylebone Road,1,1,2024
2024-02-07,38.00145416666667,16.142140833333332,39.971250000000005,64.71421875,0.2706765,14.3,London Marylebone Road,2,1,2024
2024-02-08,19.474705833333335,44.071266666666666,55.23140625,122.79843749999999,0.34780475000000005,21.8,London Marylebone Road,3,1,2024
2024-02-09,32.75442625,28.98933083333333,50.163281250000004,94.5890625,0.2939605,15.6,London Marylebone Road,4,1,2024
2024-02-10,27.224674166666663,24.5406275,49.103437500000005,86.74781250000001,0.3356776666666667,9.9,London Marylebone Road,5,1,2024
2024-02-11,23.41621333333333,17.327075833333335,42.776250000000005,69.36,0.36623791666666666,12.1,London Marylebone Road,6,1,2024
2024-02-12,24.139654583333336,37.231905,57.36703125,114.4471875,0.38418599999999997,12.6,London Marylebone Road,0,1,2024
2024-02-13,31.149550833333333,33.027464583333334,53.31890625,103.92843749999999,0.34295391666666664,13.8,London Marylebone Road,1,1,2024
2024-02-14,28.46041739130435,38.33888375,45.63703125,104.45437500000001,0.2647289565217391,14.2,London Marylebone Road,2,1,2024
2024-02-15,13.920007499999999,42.465367916666665,53.84484375,118.94156249999999,0.3754545,19.1,London Marylebone Road,3,1,2024
2024-02-16,18.102662083333332,42.647265833333336,62.2359375,127.63546875000002,0.43220925000000004,17.4,London Marylebone Road,4,1,2024
2024-02-17,28.00632333333333,38.09462083333333,55.143750000000004,113.53078125,0.37690975,12.0,London Marylebone Road,5,1,2024
2024-02-18,32.471702083333334,16.505936666666667,35.4928125,60.801562499999996,0.32161025,10.0,London Marylebone Road,6,1,2024
2024-02-19,21.894492083333333,35.44930541666667,53.231249999999996,107.58609374999999,0.40358933333333336,19.4,London Marylebone Road,0,1,2024
2024-02-20,24.214493333333333,45.81228958333333,53.99625,124.25671875,0.46422475,24.1,London Marylebone Road,1,1,2024
2024-02-21,36.08890833333333,33.60434083333333,49.47,101.01187499999999,0.36866333333333334,12.5,London Marylebone Road,2,1,2024
2024-02-22,33.90195375,36.234065,54.84890625,110.40703125,0.3706036666666666,10.7,London Marylebone Road,3,1,2024
2024-02-23,23.732199166666664,67.45294458333333,76.47609375,179.87062500000002,0.5209795,14.3,London Marylebone Road,4,1,2024
2024-02-24,17.844884166666667,43.94133958333333,63.7021875,131.07796875,0.5227812380952381,20.5,London Marylebone Road,5,1,2024
2024-02-25,26.584387083333336,37.87114625,45.358125,103.4503125,,21.0,London Marylebone Road,6,1,2024
2024-02-26,64.560895,4.765725416666666,12.68625,20.041406249999998,,8.3,London Marylebone Road,0,1,2024
2024-02-27,24.4972175,41.69619958333333,56.02828125,119.99343749999998,,16.4,London Marylebone Road,1,1,2024
2024-02-28,25.406128695652175,37.06181863636363,53.071875,109.88181818181819,,20.3,London Marylebone Road,2,1,2024
2024-02-29,49.16074333333333,27.092395416666665,47.23078125,88.7559375,,10.8,London Marylebone Road,3,1,2024
2024-03-01,40.72095695652174,29.815667083333334,51.350625,97.09125,,16.0,London Marylebone Road,4,1,2024
2024-03-02,42.21737041666667,21.692625833333334,45.549375,78.81890625,,11.8,London Marylebone Road,5,1,2024
2024-03-03,24.94625,26.437562916666668,54.30703125,94.828125,,17.2,London Marylebone Road,6,1,2024
2024-03-04,28.52983304347826,36.34320375,53.97234375,109.68984375000001,,11.6,London Marylebone Road,0,1,2024
2024-03-05,39.373497916666665,12.353467083333333,31.548281250000002,50.497968750000005,,12.4,London Marylebone Road,1,1,2024
2024-03-06,31.9312,35.719553749999996,54.9365625,109.70578124999999,,9.6,London Marylebone Road,2,1,2024
2024-03-07,28.02656956521739,21.692625833333334,43.82015625,77.08171875000001,,17.2,London Marylebone Road,3,1,2024
2024-03-08,25.14582,19.293463181818183,40.79710227272727,70.35392045454546,,15.9,London Marylebone Road,4,1,2024
2024-03-09,31.440590416666666,17.737645416666666,45.230625,72.4678125,,12.8,London Marylebone Road,5,1,2024
2024-03-10,27.241305,14.790899166666668,37.90734375,60.5784375,,17.4,London Marylebone Road,6,1,2024
2024-03-11,28.072846666666667,12.852387083333333,29.46046875,49.151250000000005,,21.0,London Marylebone Road,0,1,2024
2024-03-12,16.2150625,40.869863333333335,47.93203125,110.61421875,,18.9,London Marylebone Road,1,1,2024
2024-03-13,32.15680086956522,28.308286956521737,37.6679347826087,81.06505434782609,,,London Marylebone Road,2,1,2024
2024-03-14,26.9918425,31.515113333333332,40.847812499999996,89.17828125,,16.7,London Marylebone Road,3,1,2024
2024-03-15,43.14038166666666,23.054261666666665,38.56875,73.91015625,,18.3,London Marylebone Road,4,1,2024
2024-03-16,33.83543041666667,20.382960833333332,41.198437500000004,72.42,,11.2,London Marylebone Road,5,1,2024
2024-03-17,29.95213083333333,21.037793333333333,36.9909375,69.2325,,12.7,London Marylebone Road,6,1,2024
2024-03-18,34.98295791666667,30.797915833333334,45.724687499999995,92.91562499999999,0.23284,18.5,London Marylebone Road,0,1,2024
2024-03-19,37.01191958333333,28.589155416666667,44.77640625,88.6284375,0.19936925000000003,14.7,London Marylebone Road,1,1,2024
2024-03-20,27.499082916666666,33.69269125,51.31078125,102.94828125,0.22879060869565218,23.3,London Marylebone Road,2,1,2024
2024-03-21,26.185247083333334,41.83652083333333,47.62921875,111.82546874999998,0.2419511304347826,18.1,London Marylebone Road,3,1,2024
2024-03-22,32.52991,25.6631975,44.09109375,83.44078125,0.21056834782608697,18.1,London Marylebone Road,4,1,2024
2024-03-23,38.383963333333334,15.683441739130433,37.1025,61.15842391304348,0.20095104347826087,12.4,London Marylebone Road,5,1,2024
2024-03-24,46.84074208333333,12.764036666666668,31.094062499999996,50.68125,0.21360539130434783,13.7,London Marylebone Road,6,1,2024
2024-03-25,34.83798043478261,26.723402500000002,53.709375,94.71656250000001,0.22980295652173913,21.5,London Marylebone Road,0,1,2024
2024-03-26,21.295782083333332,38.858592083333335,59.4946875,119.06906249999999,0.29541575000000003,24.7,London Marylebone Road,1,1,2024
2024-03-27,42.31751695652174,21.6718375,44.186718750000004,77.41640625000001,0.24545216666666667,13.6,London Marylebone Road,2,1,2024
2024-03-28,52.45364833333334,21.56269875,36.863437499999996,69.93375,0.23041458333333334,13.9,London Marylebone Road,3,1,2024
2024-03-29,54.21651666666667,13.741088333333332,33.26953125,54.346875000000004,0.23526541666666667,12.8,London Marylebone Road,4,1,2024
2024-03-30,42.325470833333334,17.701265833333334,48.39421875,75.51984374999999,0.2857140833333333,14.5,London Marylebone Road,5,1,2024
2024-03-31,39.97220791666667,7.9619316666666675,28.528125,40.7521875,0.2609748333333333,28.3,London Marylebone Road,6,1,2024
2024-04-01,49.55988333333334,13.793059166666666,32.77546875,53.9165625,0.21586208333333334,14.9,London Marylebone Road,0,2,2024
2024-04-02,42.250632083333336,26.884512083333334,44.927812499999995,86.18203125000001,0.23587704347826086,15.4,London Marylebone Road,1,2,2024
2024-04-03,39.95557708333333,27.39382625,44.864062499999996,86.859375,0.24205658333333332,18.9,London Marylebone Road,2,2,2024
2024-04-04,41.610345,30.784551904761905,47.621249999999996,94.83267857142857,0.24701286956521737,17.5,London Marylebone Road,3,2,2024
2024-04-05,41.93464625,21.417180416666667,35.054531250000004,67.8778125,0.2221681666666667,12.7,London Marylebone Road,4,2,2024
2024-04-06,61.525767916666666,10.654020833333334,25.3884375,41.73234375,0.209556,16.4,London Marylebone Road,5,2,2024
2024-04-07,63.60462208333333,14.104884166666666,25.085624999999997,46.696875,0.221198,21.2,London Marylebone Road,6,2,2024
2024-04-08,43.206905,18.03907625,36.297656249999996,63.91734374999999,0.23769083333333332,18.1,London Marylebone Road,0,2,2024
2024-04-09,49.42683666666666,22.201939999999997,35.24578125,69.264375,0.2414449565217391,11.8,London Marylebone Road,1,2,2024
2024-04-10,33.05378125,29.14146363636364,37.84142045454546,82.4809090909091,0.2590345,19.2,London Marylebone Road,2,2,2024
2024-04-11,26.06051583333333,35.88066333333334,37.11046875,92.11078125,0.24254166666666666,28.2,London Marylebone Road,3,2,2024
2024-04-12,32.54654083333333,30.600426666666667,36.688125,83.608125,0.24351183333333334,24.2,London Marylebone Road,4,2,2024
2024-04-13,37.860092083333335,19.338347083333336,33.15,62.793749999999996,0.22459358333333335,12.6,London Marylebone Road,5,2,2024
2024-04-14,49.1441125,14.17244625,32.895,54.64171875,0.22022783333333332,12.6,London Marylebone Road,6,2,2024
2024-04-15,58.54884875,15.851104166666667,29.3728125,53.685468750000005,0.18966758333333333,13.4,London Marylebone Road,0,2,2024
2024-04-16,63.055804583333334,6.922515,18.0571875,28.67953125,0.15522666666666665,8.8,London Marylebone Road,1,2,2024
2024-04-17,56.636302916666665,8.3880925,21.6909375,34.56046875,0.18578691666666666,8.4,London Marylebone Road,2,2,2024
2024-04-18,49.38525958333333,20.195865833333333,35.29359375,66.23625,0.23486469565217388,12.3,London Marylebone Road,3,2,2024
2024-04-19,49.84260750000001,10.867779130434783,23.15788043478261,39.81326086956521,0.1766546956521739,11.5,London Marylebone Road,4,2,2024
2024-04-20,63.804192083333334,6.506748333333333,15.6665625,25.651406249999997,0.20130958333333335,13.3,London Marylebone Road,5,2,2024
2024-04-21,68.66039541666667,5.030776666666667,11.32359375,19.06921875,0.18578691666666666,13.8,London Marylebone Road,6,2,2024
2024-04-22,61.49250625,7.944758695652174,19.92326086956522,32.08010869565217,0.2191733043478261,12.3,London Marylebone Road,0,2,2024
2024-04-23,50.948557916666665,11.885729583333335,25.30875,43.525312500000005,0.23138475,11.0,London Marylebone Road,1,2,2024
2024-04-24,62.88118083333333,8.258165416666666,21.8025,34.456875000000004,0.23790173913043478,12.2,London Marylebone Road,2,2,2024
2024-04-25,26.309978333333333,30.735550833333335,54.824999999999996,101.94421875,0.3545959166666666,22.3,London Marylebone Road,3,2,2024
2024-04-26,43.34826708333333,14.681760416666668,38.14640625,60.65015625,0.31578924999999997,15.8,London Marylebone Road,4,2,2024
2024-04-27,63.13064333333333,4.479885833333333,15.65859375,22.54359375,0.24108641666666666,9.9,London Marylebone Road,5,2,2024
2024-04-28,48.686764583333336,14.848067083333333,28.209374999999998,50.96812499999999,0.31869975,7.7,London Marylebone Road,6,2,2024
2024-04-29,45.70984541666667,22.129180833333333,42.29015625,76.245,0.3104533333333333,13.8,London Marylebone Road,0,2,2024
2024-04-30,40.92016541666667,21.03259625,42.2184375,74.45203125,0.30996825,15.4,London Marylebone Road,1,2,2024
2024-05-01,32.06424666666667,17.379046666666667,38.95125,65.59078125,0.325976,11.8,London Marylebone Road,2,2,2024
2024-05-02,39.42339041666667,18.220974166666668,33.277499999999996,61.2159375,0.35556608333333334,28.7,London Marylebone Road,3,2,2024
2024-05-03,26.53449458333333,45.204230833333334,54.97640625,124.27265625,0.401649,11.8,London Marylebone Road,4,2,2024
2024-05-04,41.751707083333336,20.66360333333333,41.46140625,73.14515625,0.35653625,20.2,London Marylebone Road,5,2,2024
2024-05-05,31.440590416666666,24.473065416666667,46.513593750000005,84.0065625,0.4186269166666667,14.2,London Marylebone Road,6,2,2024
2024-05-06,37.835145833333335,6.491157083333333,24.177187500000002,34.14609375,0.2881395,21.2,London Marylebone Road,0,2,2024
2024-05-07,59.72963791666667,5.7012004166666665,21.8503125,30.599999999999998,0.244482,12.4,London Marylebone Road,1,2,2024
2024-05-08,44.22138583333333,12.6289125,31.88296875,51.27890625,0.2949306666666667,17.9,London Marylebone Road,2,2,2024
2024-05-09,48.4456175,23.797444583333334,45.39796875,81.886875,0.3366478333333333,18.7,London Marylebone Road,3,2,2024
2024-05-10,42.43357125,20.64010347826087,50.73114130434783,82.37054347826087,0.34683458333333334,15.2,London Marylebone Road,4,2,2024
2024-05-11,53.84232291666667,12.524970833333334,35.731875,54.91265625,0.30608758333333336,41.4,London Marylebone Road,5,2,2024
2024-05-12,59.579960416666665,12.197554583333334,39.365625,58.03640625,0.3206400833333333,8.9,London Marylebone Road,6,2,2024
2024-05-13,43.589414166666664,27.794001666666663,38.91140625,81.5203125,0.29832624999999996,16.1,London Marylebone Road,0,2,2024
2024-05-14,23.02538875,78.96968125,64.83375,185.926875,0.3880666666666667,13.3,London Marylebone Road,1,2,2024
2024-05-15,19.665960416666667,64.23075291666667,68.76234375,167.248125,0.3633274166666667,15.8,London Marylebone Road,2,2,2024
